Wavenumber,Transmission
cm^{-1},a.u.
2771.6674,0.66493
2770.703,0.66496
2769.7386,0.66516
2768.7742,0.66563
2767.8098,0.66628
2766.8454,0.66696
2765.881,0.66764
2764.9166,0.66825
2763.9522,0.66867
2762.9878,0.66899
2762.0234,0.66946
2761.059,0.67011
2760.0946,0.6707
2759.1303,0.67107
2758.1659,0.67116
2757.2015,0.67094
2756.2371,0.67068
2755.2727,0.67088
2754.3083,0.67161
2753.3439,0.67253
2752.3795,0.67338
2751.4151,0.67419
2750.4507,0.67496
2749.4863,0.67555
2748.5219,0.67582
2747.5575,0.67584
2746.5931,0.67591
2745.6287,0.67625
2744.6643,0.67666
2743.7,0.67693
2742.7356,0.67713
2741.7712,0.67755
2740.8068,0.67823
2739.8424,0.67904
2738.878,0.67976
2737.9136,0.68032
2736.9492,0.68082
2735.9848,0.68138
2735.0204,0.68185
2734.056,0.68203
2733.0916,0.68197
2732.1272,0.68192
2731.1628,0.68204
2730.1984,0.68233
2729.234,0.68271
2728.2697,0.68326
2727.3053,0.68412
2726.3409,0.68518
2725.3765,0.68604
2724.4121,0.68655
2723.4477,0.68685
2722.4833,0.68695
2721.5189,0.68689
2720.5545,0.68698
2719.5901,0.68739
2718.6257,0.68789
2717.6613,0.68827
2716.6969,0.68861
2715.7325,0.68911
2714.7681,0.68976
2713.8038,0.6902
2712.8394,0.69024
2711.875,0.69035
2710.9106,0.69103
2709.9462,0.69205
2708.9818,0.69281
2708.0174,0.69313
2707.053,0.69323
2706.0886,0.69347
2705.1242,0.69403
2704.1598,0.69466
2703.1954,0.69503
2702.231,0.69522
2701.2666,0.69541
2700.3022,0.69557
2699.3378,0.69573
2698.3735,0.69605
2697.4091,0.69659
2696.4447,0.69734
2695.4803,0.69819
2694.5159,0.69897
2693.5515,0.69943
2692.5871,0.69931
2691.6227,0.69871
2690.6583,0.69822
2689.6939,0.69857
2688.7295,0.69991
2687.7651,0.70158
2686.8007,0.70255
2685.8363,0.70243
2684.8719,0.70187
2683.9075,0.70174
2682.9432,0.70225
2681.9788,0.70291
2681.0144,0.70334
2680.05,0.70358
2679.0856,0.70387
2678.1212,0.70448
2677.1568,0.70556
2676.1924,0.70689
2675.228,0.70794
2674.2636,0.70834
2673.2992,0.70821
2672.3348,0.70794
2671.3704,0.70774
2670.406,0.70768
2669.4416,0.70785
2668.4772,0.70839
2667.5129,0.70918
2666.5485,0.70985
2665.5841,0.71013
2664.6197,0.71003
2663.6553,0.70972
2662.6909,0.70938
2661.7265,0.70926
2660.7621,0.70934
2659.7977,0.70924
2658.8333,0.70876
2657.8689,0.70843
2656.9045,0.70885
2655.9401,0.70975
2654.9757,0.71027
2654.0113,0.71008
2653.0469,0.70979
2652.0826,0.7099
2651.1182,0.71034
2650.1538,0.71091
2649.1894,0.7116
2648.225,0.71229
2647.2606,0.71258
2646.2962,0.71228
2645.3318,0.71184
2644.3674,0.71188
2643.403,0.71253
2642.4386,0.71341
2641.4742,0.71414
2640.5098,0.71454
2639.5454,0.7147
2638.581,0.71492
2637.6167,0.71541
2636.6523,0.71614
2635.6879,0.71679
2634.7235,0.71698
2633.7591,0.71695
2632.7947,0.71723
2631.8303,0.7177
2630.8659,0.71795
2629.9015,0.71794
2628.9371,0.71794
2627.9727,0.71824
2627.0083,0.71888
2626.0439,0.71955
2625.0795,0.71999
2624.1151,0.72023
2623.1507,0.7204
2622.1864,0.72053
2621.222,0.72067
2620.2576,0.7208
2619.2932,0.72087
2618.3288,0.72091
2617.3644,0.72088
2616.4,0.72082
2615.4356,0.7211
2614.4712,0.72201
2613.5068,0.72324
2612.5424,0.72413
2611.578,0.72454
2610.6136,0.72476
2609.6492,0.72499
2608.6848,0.72527
2607.7204,0.72543
2606.7561,0.7254
2605.7917,0.72569
2604.8273,0.72672
2603.8629,0.72794
2602.8985,0.72853
2601.9341,0.72838
2600.9697,0.72788
2600.0053,0.72743
2599.0409,0.72737
2598.0765,0.72783
2597.1121,0.72865
2596.1477,0.7296
2595.1833,0.73049
2594.2189,0.73108
2593.2545,0.73112
2592.2901,0.73074
2591.3258,0.73025
2590.3614,0.72986
2589.397,0.72964
2588.4326,0.7297
2587.4682,0.73025
2586.5038,0.73099
2585.5394,0.7312
2584.575,0.73089
2583.6106,0.73055
2582.6462,0.7304
2581.6818,0.73061
2580.7174,0.73148
2579.753,0.73293
2578.7886,0.73418
2577.8242,0.73457
2576.8599,0.73442
2575.8955,0.73431
2574.9311,0.73436
2573.9667,0.73456
2573.0023,0.73491
2572.0379,0.73522
2571.0735,0.73539
2570.1091,0.73566
2569.1447,0.7362
2568.1803,0.7369
2567.2159,0.73759
2566.2515,0.73814
2565.2871,0.73854
2564.3227,0.73882
2563.3583,0.7391
2562.3939,0.73958
2561.4296,0.74029
2560.4652,0.74089
2559.5008,0.74122
2558.5364,0.74141
2557.572,0.7417
2556.6076,0.74197
2555.6432,0.74191
2554.6788,0.74166
2553.7144,0.74172
2552.75,0.74215
2551.7856,0.74237
2550.8212,0.74212
2549.8568,0.74189
2548.8924,0.74211
2547.928,0.74254
2546.9636,0.74275
2545.9993,0.74293
2545.0349,0.74357
2544.0705,0.74461
2543.1061,0.74545
2542.1417,0.74593
2541.1773,0.74637
2540.2129,0.74672
2539.2485,0.74656
2538.2841,0.7458
2537.3197,0.74506
2536.3553,0.74494
2535.3909,0.74537
2534.4265,0.74576
2533.4621,0.74596
2532.4977,0.74644
2531.5334,0.74727
2530.569,0.74789
2529.6046,0.74808
2528.6402,0.74833
2527.6758,0.74891
2526.7114,0.74967
2525.747,0.75024
2524.7826,0.75044
2523.8182,0.75042
2522.8538,0.75032
2521.8894,0.75003
2520.925,0.74959
2519.9606,0.74931
2518.9962,0.74945
2518.0318,0.74996
2517.0674,0.75055
2516.1031,0.75093
2515.1387,0.75104
2514.1743,0.75105
2513.2099,0.75108
2512.2455,0.75131
2511.2811,0.75169
2510.3167,0.75176
2509.3523,0.75117
2508.3879,0.75025
2507.4235,0.74972
2506.4591,0.75027
2505.4947,0.75191
2504.5303,0.75377
2503.5659,0.75489
2502.6015,0.75509
2501.6371,0.75463
2500.6728,0.75391
2499.7084,0.75367
2498.744,0.75445
2497.7796,0.75595
2496.8152,0.75724
2495.8508,0.75738
2494.8864,0.75653
2493.922,0.75607
2492.9576,0.75681
2491.9932,0.75813
2491.0288,0.75883
2490.0644,0.75836
2489.1,0.75738
2488.1356,0.75693
2487.1712,0.75742
2486.2068,0.75838
2485.2425,0.75896
2484.2781,0.75885
2483.3137,0.75856
2482.3493,0.75861
2481.3849,0.7591
2480.4205,0.75989
2479.4561,0.76056
2478.4917,0.76065
2477.5273,0.76024
2476.5629,0.75988
2475.5985,0.75991
2474.6341,0.76011
2473.6697,0.76036
2472.7053,0.76098
2471.7409,0.76187
2470.7765,0.76232
2469.8122,0.76212
2468.8478,0.76173
2467.8834,0.76171
2466.919,0.7622
2465.9546,0.76289
2464.9902,0.76343
2464.0258,0.76391
2463.0614,0.76453
2462.097,0.76528
2461.1326,0.76569
2460.1682,0.76525
2459.2038,0.76407
2458.2394,0.76289
2457.275,0.76238
2456.3106,0.76272
2455.3463,0.76358
2454.3819,0.76434
2453.4175,0.76446
2452.4531,0.76407
2451.4887,0.76375
2450.5243,0.76366
2449.5599,0.76344
2448.5955,0.76321
2447.6311,0.76381
2446.6667,0.76555
2445.7023,0.76765
2444.7379,0.76928
2443.7735,0.77032
2442.8091,0.77079
2441.8447,0.77049
2440.8803,0.7696
2439.916,0.76868
2438.9516,0.768
2437.9872,0.76764
2437.0228,0.768
2436.0584,0.76917
2435.094,0.77046
2434.1296,0.77105
2433.1652,0.77097
2432.2008,0.77102
2431.2364,0.77172
2430.272,0.77285
2429.3076,0.77381
2428.3432,0.77422
2427.3788,0.77418
2426.4144,0.77388
2425.45,0.77332
2424.4857,0.77273
2423.5213,0.77274
2422.5569,0.77355
2421.5925,0.7747
2420.6281,0.7755
2419.6637,0.77571
2418.6993,0.77566
2417.7349,0.7755
2416.7705,0.7752
2415.8061,0.77519
2414.8417,0.7758
2413.8773,0.77667
2412.9129,0.77739
2411.9485,0.77768
2410.9841,0.77747
2410.0197,0.77709
2409.0554,0.77716
2408.091,0.77813
2407.1266,0.7798
2406.1622,0.78134
2405.1978,0.7821
2404.2334,0.78214
2403.269,0.78183
2402.3046,0.78151
2401.3402,0.7815
2400.3758,0.78175
2399.4114,0.78193
2398.447,0.78198
2397.4826,0.78201
2396.5182,0.78221
2395.5538,0.78265
2394.5894,0.78322
2393.6251,0.78375
2392.6607,0.78414
2391.6963,0.7843
2390.7319,0.78422
2389.7675,0.78384
2388.8031,0.78314
2387.8387,0.78213
2386.8743,0.78091
2385.9099,0.77956
2384.9455,0.77817
2383.9811,0.77686
2383.0167,0.77583
2382.0523,0.77536
2381.0879,0.7757
2380.1235,0.77714
2379.1592,0.7798
2378.1948,0.78341
2377.2304,0.78775
2376.266,0.79264
2375.3016,0.79734
2374.3372,0.80067
2373.3728,0.80186
2372.4084,0.80066
2371.444,0.79748
2370.4796,0.79343
2369.5152,0.78944
2368.5508,0.78535
2367.5864,0.78039
2366.622,0.77442
2365.6576,0.76866
2364.6932,0.76415
2363.7289,0.76056
2362.7645,0.75694
2361.8001,0.75295
2360.8357,0.74995
2359.8713,0.7501
2358.9069,0.75399
2357.9425,0.76038
2356.9781,0.76744
2356.0137,0.77342
2355.0493,0.77657
2354.0849,0.77584
2353.1205,0.77174
2352.1561,0.76531
2351.1917,0.75807
2350.2273,0.75276
2349.2629,0.75211
2348.2986,0.75716
2347.3342,0.76541
2346.3698,0.77273
2345.4054,0.77639
2344.441,0.77638
2343.4766,0.77457
2342.5122,0.77302
2341.5478,0.77197
2340.5834,0.77099
2339.619,0.77012
2338.6546,0.76934
2337.6902,0.76916
2336.7258,0.77045
2335.7614,0.77312
2334.797,0.7756
2333.8326,0.77696
2332.8683,0.77745
2331.9039,0.7774
2330.9395,0.77695
2329.9751,0.77641
2329.0107,0.77631
2328.0463,0.77576
2327.0819,0.77367
2326.1175,0.7703
2325.1531,0.76723
2324.1887,0.76555
2323.2243,0.76611
2322.2599,0.7691
2321.2955,0.77452
2320.3311,0.78055
2319.3667,0.78547
2318.4024,0.78824
2317.438,0.78926
2316.4736,0.78888
2315.5092,0.78754
2314.5448,0.78525
2313.5804,0.78237
2312.616,0.77929
2311.6516,0.77676
2310.6872,0.77515
2309.7228,0.77451
2308.7584,0.77487
2307.794,0.77584
2306.8296,0.77736
2305.8652,0.77888
2304.9008,0.78033
2303.9364,0.7814
2302.9721,0.78213
2302.0077,0.78241
2301.0433,0.78233
2300.0789,0.78216
2299.1145,0.78216
2298.1501,0.78255
2297.1857,0.78334
2296.2213,0.78451
2295.2569,0.78559
2294.2925,0.78621
2293.3281,0.78628
2292.3637,0.78602
2291.3993,0.78579
2290.4349,0.7858
2289.4705,0.78609
2288.5061,0.78639
2287.5418,0.78657
2286.5774,0.78678
2285.613,0.78717
2284.6486,0.78772
2283.6842,0.78826
2282.7198,0.78866
2281.7554,0.78903
2280.791,0.78956
2279.8266,0.79036
2278.8622,0.79128
2277.8978,0.79213
2276.9334,0.79274
2275.969,0.79296
2275.0046,0.79278
2274.0402,0.79254
2273.0759,0.79269
2272.1115,0.79335
2271.1471,0.79421
2270.1827,0.79491
2269.2183,0.79533
2268.2539,0.79565
2267.2895,0.79603
2266.3251,0.79647
2265.3607,0.79681
2264.3963,0.79694
2263.4319,0.79691
2262.4675,0.79698
2261.5031,0.79735
2260.5387,0.798
2259.5743,0.79884
2258.6099,0.79981
2257.6456,0.80083
2256.6812,0.80179
2255.7168,0.80253
2254.7524,0.80283
2253.788,0.8026
2252.8236,0.80195
2251.8592,0.80105
2250.8948,0.80003
2249.9304,0.79911
2248.966,0.79869
2248.0016,0.79899
2247.0372,0.8001
2246.0728,0.80135
2245.1084,0.80181
2244.144,0.8014
2243.1796,0.80106
2242.2153,0.80176
2241.2509,0.80309
2240.2865,0.80386
2239.3221,0.80396
2238.3577,0.80405
2237.3933,0.80425
2236.4289,0.80435
2235.4645,0.80436
2234.5001,0.80442
2233.5357,0.80466
2232.5713,0.80498
2231.6069,0.80497
2230.6425,0.80456
2229.6781,0.80447
2228.7137,0.80487
2227.7493,0.80515
2226.785,0.80537
2225.8206,0.80613
2224.8562,0.80733
2223.8918,0.80837
2222.9274,0.80906
2221.963,0.80934
2220.9986,0.80873
2220.0342,0.80694
2219.0698,0.80489
2218.1054,0.80434
2217.141,0.80603
2216.1766,0.80896
2215.2122,0.81141
2214.2478,0.81212
2213.2834,0.81092
2212.319,0.80894
2211.3547,0.80815
2210.3903,0.80948
2209.4259,0.81188
2208.4615,0.8138
2207.4971,0.81493
2206.5327,0.81546
2205.5683,0.81488
2204.6039,0.81268
2203.6395,0.8099
2202.6751,0.80806
2201.7107,0.80744
2200.7463,0.80754
2199.7819,0.80772
2198.8175,0.80749
2197.8531,0.80709
2196.8888,0.80676
2195.9244,0.80589
2194.96,0.80415
2193.9956,0.80233
2193.0312,0.80187
2192.0668,0.80394
2191.1024,0.80771
2190.138,0.81023
2189.1736,0.80965
2188.2092,0.80713
2187.2448,0.80477
2186.2804,0.8037
2185.316,0.80401
2184.3516,0.80559
2183.3872,0.80828
2182.4228,0.81162
2181.4585,0.81484
2180.4941,0.81637
2179.5297,0.81485
2178.5653,0.81105
2177.6009,0.80763
2176.6365,0.80737
2175.6721,0.81048
2174.7077,0.81461
2173.7433,0.81755
2172.7789,0.8184
2171.8145,0.81704
2170.8501,0.81404
2169.8857,0.81072
2168.9213,0.80834
2167.9569,0.80659
2166.9925,0.80479
2166.0282,0.80358
2165.0638,0.80351
2164.0994,0.80367
2163.135,0.80304
2162.1706,0.80129
2161.2062,0.80007
2160.2418,0.80421
2159.2774,0.81628
2158.313,0.83083
2157.3486,0.83997
2156.3842,0.8418
2155.4198,0.83973
2154.4554,0.83771
2153.491,0.83712
2152.5266,0.83661
2151.5622,0.83494
2150.5979,0.83261
2149.6335,0.8307
2148.6691,0.83003
2147.7047,0.83107
2146.7403,0.83286
2145.7759,0.83309
2144.8115,0.83105
2143.8471,0.82898
2142.8827,0.82915
2141.9183,0.83105
2140.9539,0.83237
2139.9895,0.83196
2139.0251,0.83081
2138.0607,0.83055
2137.0963,0.83187
2136.1319,0.83455
2135.1676,0.83797
2134.2032,0.84147
2133.2388,0.84425
2132.2744,0.84523
2131.31,0.84375
2130.3456,0.84068
2129.3812,0.83795
2128.4168,0.8365
2127.4524,0.83593
2126.488,0.83547
2125.5236,0.83473
2124.5592,0.83411
2123.5948,0.83397
2122.6304,0.83389
2121.666,0.83358
2120.7017,0.83326
2119.7373,0.83305
2118.7729,0.83304
2117.8085,0.83292
2116.8441,0.83167
2115.8797,0.82924
2114.9153,0.82709
2113.9509,0.82614
2112.9865,0.82609
2112.0221,0.82683
2111.0577,0.8283
2110.0933,0.82962
2109.1289,0.82989
2108.1645,0.82926
2107.2001,0.82818
2106.2357,0.82699
2105.2714,0.82615
2104.307,0.82606
2103.3426,0.82677
2102.3782,0.82782
2101.4138,0.82848
2100.4494,0.82849
2099.485,0.82815
2098.5206,0.82778
2097.5562,0.8277
2096.5918,0.82812
2095.6274,0.829
2094.663,0.83011
2093.6986,0.83122
2092.7342,0.83211
2091.7698,0.83262
2090.8054,0.83265
2089.8411,0.83222
2088.8767,0.83155
2087.9123,0.83086
2086.9479,0.83016
2085.9835,0.82942
2085.0191,0.82867
2084.0547,0.82799
2083.0903,0.82738
2082.1259,0.82684
2081.1615,0.82649
2080.1971,0.82646
2079.2327,0.82672
2078.2683,0.82708
2077.3039,0.82748
2076.3395,0.82796
2075.3751,0.82854
2074.4108,0.82917
2073.4464,0.82976
2072.482,0.83026
2071.5176,0.83066
2070.5532,0.83106
2069.5888,0.83146
2068.6244,0.83178
2067.66,0.83206
2066.6956,0.83253
2065.7312,0.83338
2064.7668,0.83449
2063.8024,0.83529
2062.838,0.83515
2061.8736,0.83405
2060.9092,0.83267
2059.9449,0.83175
2058.9805,0.8315
2058.0161,0.83182
2057.0517,0.83256
2056.0873,0.83357
2055.1229,0.83455
2054.1585,0.83493
2053.1941,0.83395
2052.2297,0.83137
2051.2653,0.8282
2050.3009,0.82599
2049.3365,0.82554
2048.3721,0.82657
2047.4077,0.82822
2046.4433,0.82961
2045.4789,0.83021
2044.5146,0.83014
2043.5502,0.82979
2042.5858,0.82944
2041.6214,0.82928
2040.657,0.82962
2039.6926,0.83046
2038.7282,0.83127
2037.7638,0.8315
2036.7994,0.83124
2035.835,0.83115
2034.8706,0.83172
2033.9062,0.83279
2032.9418,0.83396
2031.9774,0.83506
2031.013,0.83612
2030.0486,0.83737
2029.0843,0.83901
2028.1199,0.84117
2027.1555,0.84381
2026.1911,0.84639
2025.2267,0.84768
2024.2623,0.84664
2023.2979,0.84352
2022.3335,0.8396
2021.3691,0.83636
2020.4047,0.83502
2019.4403,0.83626
2018.4759,0.83946
2017.5115,0.84283
2016.5471,0.84488
2015.5827,0.84554
2014.6183,0.84579
2013.654,0.84636
2012.6896,0.84708
2011.7252,0.84765
2010.7608,0.84836
2009.7964,0.84979
2008.832,0.85198
2007.8676,0.85437
2006.9032,0.85622
2005.9388,0.8569
2004.9744,0.85626
2004.01,0.85482
2003.0456,0.8533
2002.0812,0.85204
2001.1168,0.85094
2000.1524,0.84985
1999.1881,0.84867
1998.2237,0.84758
1997.2593,0.84693
1996.2949,0.84695
1995.3305,0.84746
1994.3661,0.84802
1993.4017,0.84831
1992.4373,0.84847
1991.4729,0.84888
1990.5085,0.84955
1989.5441,0.84995
1988.5797,0.84962
1987.6153,0.8487
1986.6509,0.84769
1985.6865,0.84688
1984.7221,0.84608
1983.7578,0.84506
1982.7934,0.84385
1981.829,0.84248
1980.8646,0.84098
1979.9002,0.83986
1978.9358,0.84021
1977.9714,0.84289
1977.007,0.8476
1976.0426,0.85312
1975.0782,0.85826
1974.1138,0.86227
1973.1494,0.86469
1972.185,0.86519
1971.2206,0.86377
1970.2562,0.86107
1969.2918,0.85822
1968.3275,0.85634
1967.3631,0.85596
1966.3987,0.85683
1965.4343,0.85818
1964.4699,0.8593
1963.5055,0.86003
1962.5411,0.86076
1961.5767,0.86202
1960.6123,0.86393
1959.6479,0.86607
1958.6835,0.86786
1957.7191,0.86896
1956.7547,0.86942
1955.7903,0.86944
1954.8259,0.86912
1953.8615,0.86857
1952.8972,0.8681
1951.9328,0.8681
1950.9684,0.86852
1950.004,0.86897
1949.0396,0.86911
1948.0752,0.86908
1947.1108,0.8691
1946.1464,0.86928
1945.182,0.86948
1944.2176,0.86952
1943.2532,0.86933
1942.2888,0.86906
1941.3244,0.86911
1940.36,0.86985
1939.3956,0.87111
1938.4313,0.8724
1937.4669,0.87337
1936.5025,0.87397
1935.5381,0.87436
1934.5737,0.87457
1933.6093,0.87449
1932.6449,0.87404
1931.6805,0.87343
1930.7161,0.87292
1929.7517,0.8726
1928.7873,0.8724
1927.8229,0.87237
1926.8585,0.87259
1925.8941,0.87304
1924.9297,0.87353
1923.9653,0.87387
1923.001,0.87402
1922.0366,0.87407
1921.0722,0.87403
1920.1078,0.87394
1919.1434,0.87398
1918.179,0.87432
1917.2146,0.87482
1916.2502,0.87527
1915.2858,0.87551
1914.3214,0.87561
1913.357,0.8758
1912.3926,0.87617
1911.4282,0.87653
1910.4638,0.87661
1909.4994,0.87644
1908.535,0.87635
1907.5707,0.8766
1906.6063,0.87724
1905.6419,0.87816
1904.6775,0.87908
1903.7131,0.87966
1902.7487,0.87977
1901.7843,0.87959
1900.8199,0.87949
1899.8555,0.87968
1898.8911,0.88018
1897.9267,0.88081
1896.9623,0.8813
1895.9979,0.88146
1895.0335,0.8813
1894.0691,0.88105
1893.1047,0.88101
1892.1404,0.88128
1891.176,0.88165
1890.2116,0.88182
1889.2472,0.8817
1888.2828,0.88148
1887.3184,0.88147
1886.354,0.88173
1885.3896,0.88217
1884.4252,0.88265
1883.4608,0.8831
1882.4964,0.8835
1881.532,0.88378
1880.5676,0.88391
1879.6032,0.88392
1878.6388,0.88379
1877.6744,0.88355
1876.7101,0.88336
1875.7457,0.88341
1874.7813,0.88375
1873.8169,0.8842
1872.8525,0.88453
1871.8881,0.88468
1870.9237,0.88476
1869.9593,0.88491
1868.9949,0.88535
1868.0305,0.88614
1867.0661,0.88704
1866.1017,0.88769
1865.1373,0.88783
1864.1729,0.88741
1863.2085,0.88664
1862.2442,0.88588
1861.2798,0.88548
1860.3154,0.88557
1859.351,0.886
1858.3866,0.88649
1857.4222,0.88682
1856.4578,0.88697
1855.4934,0.88708
1854.529,0.88725
1853.5646,0.88746
1852.6002,0.88756
1851.6358,0.88749
1850.6714,0.88735
1849.707,0.88734
1848.7426,0.88756
1847.7782,0.88793
1846.8139,0.88828
1845.8495,0.88846
1844.8851,0.88844
1843.9207,0.88836
1842.9563,0.88842
1841.9919,0.88869
1841.0275,0.88911
1840.0631,0.88973
1839.0987,0.89049
1838.1343,0.8912
1837.1699,0.8916
1836.2055,0.89167
1835.2411,0.89158
1834.2767,0.89153
1833.3123,0.8917
1832.3479,0.89213
1831.3836,0.89273
1830.4192,0.89325
1829.4548,0.89346
1828.4904,0.89335
1827.526,0.89308
1826.5616,0.89285
1825.5972,0.89271
1824.6328,0.89265
1823.6684,0.89262
1822.704,0.89252
1821.7396,0.89229
1820.7752,0.89203
1819.8108,0.89198
1818.8464,0.89242
1817.882,0.89341
1816.9177,0.89461
1815.9533,0.89552
1814.9889,0.8959
1814.0245,0.89583
1813.0601,0.89556
1812.0957,0.89527
1811.1313,0.89509
1810.1669,0.89498
1809.2025,0.8949
1808.2381,0.89484
1807.2737,0.89482
1806.3093,0.89484
1805.3449,0.89488
1804.3805,0.89487
1803.4161,0.8947
1802.4517,0.8943
1801.4874,0.89392
1800.523,0.89378
1799.5586,0.89386
1798.5942,0.89401
1797.6298,0.89423
1796.6654,0.89467
1795.701,0.89547
1794.7366,0.89652
1793.7722,0.89757
1792.8078,0.89832
1791.8434,0.89856
1790.879,0.89835
1789.9146,0.89789
1788.9502,0.89739
1787.9858,0.89683
1787.0214,0.89618
1786.0571,0.89554
1785.0927,0.89515
1784.1283,0.89517
1783.1639,0.89548
1782.1995,0.8958
1781.2351,0.896
1780.2707,0.89611
1779.3063,0.89624
1778.3419,0.89642
1777.3775,0.89656
1776.4131,0.89667
1775.4487,0.89682
1774.4843,0.89717
1773.5199,0.8977
1772.5555,0.89807
1771.5911,0.89801
1770.6268,0.89757
1769.6624,0.89705
1768.698,0.89663
1767.7336,0.89639
1766.7692,0.89633
1765.8048,0.89641
1764.8404,0.89649
1763.876,0.89646
1762.9116,0.89625
1761.9472,0.89589
1760.9828,0.89546
1760.0184,0.89507
1759.054,0.89482
1758.0896,0.89474
1757.1252,0.89478
1756.1608,0.89483
1755.1965,0.89485
1754.2321,0.8949
1753.2677,0.89495
1752.3033,0.89477
1751.3389,0.89407
1750.3745,0.89289
1749.4101,0.89144
1748.4457,0.88989
1747.4813,0.88823
1746.5169,0.88646
1745.5525,0.88462
1744.5881,0.88272
1743.6237,0.88076
1742.6593,0.8788
1741.6949,0.87685
1740.7306,0.87487
1739.7662,0.87276
1738.8018,0.87069
1737.8374,0.86903
1736.873,0.86787
1735.9086,0.86685
1734.9442,0.86528
1733.9798,0.86292
1733.0154,0.86011
1732.051,0.85751
1731.0866,0.8553
1730.1222,0.85333
1729.1578,0.85147
1728.1934,0.84972
1727.229,0.8481
1726.2646,0.84662
1725.3003,0.84525
1724.3359,0.84395
1723.3715,0.84274
1722.4071,0.84179
1721.4427,0.84135
1720.4783,0.84149
1719.5139,0.84201
1718.5495,0.84243
1717.5851,0.84233
1716.6207,0.84153
1715.6563,0.8402
1714.6919,0.83864
1713.7275,0.83718
1712.7631,0.8361
1711.7987,0.83549
1710.8343,0.83533
1709.87,0.83557
1708.9056,0.83618
1707.9412,0.83704
1706.9768,0.83788
1706.0124,0.83854
1705.048,0.8391
1704.0836,0.83988
1703.1192,0.84113
1702.1548,0.84276
1701.1904,0.84428
1700.226,0.84497
1699.2616,0.84444
1698.2972,0.84306
1697.3328,0.84128
1696.3684,0.83924
1695.404,0.83698
1694.4397,0.83482
1693.4753,0.83301
1692.5109,0.83155
1691.5465,0.83034
1690.5821,0.82922
1689.6177,0.82807
1688.6533,0.82687
1687.6889,0.82566
1686.7245,0.82446
1685.7601,0.82308
1684.7957,0.82113
1683.8313,0.81833
1682.8669,0.81478
1681.9025,0.81086
1680.9381,0.80695
1679.9738,0.80314
1679.0094,0.79951
1678.045,0.7962
1677.0806,0.7931
1676.1162,0.78989
1675.1518,0.78613
1674.1874,0.78193
1673.223,0.77765
1672.2586,0.77357
1671.2942,0.76957
1670.3298,0.76526
1669.3654,0.7604
1668.401,0.75527
1667.4366,0.75048
1666.4722,0.74627
1665.5078,0.74248
1664.5435,0.73879
1663.5791,0.73494
1662.6147,0.7308
1661.6503,0.72644
1660.6859,0.7221
1659.7215,0.71804
1658.7571,0.71448
1657.7927,0.71156
1656.8283,0.70925
1655.8639,0.70734
1654.8995,0.70555
1653.9351,0.70347
1652.9707,0.7006
1652.0063,0.69733
1651.0419,0.69457
1650.0775,0.69255
1649.1132,0.69094
1648.1488,0.68923
1647.1844,0.68698
1646.22,0.68408
1645.2556,0.68087
1644.2912,0.67788
1643.3268,0.6754
1642.3624,0.67348
1641.398,0.6721
1640.4336,0.67128
1639.4692,0.67098
1638.5048,0.67102
1637.5404,0.67105
1636.576,0.6707
1635.6116,0.66973
1634.6472,0.6682
1633.6829,0.6665
1632.7185,0.665
1631.7541,0.66396
1630.7897,0.66347
1629.8253,0.66343
1628.8609,0.66365
1627.8965,0.66398
1626.9321,0.66438
1625.9677,0.66489
1625.0033,0.66544
1624.0389,0.66585
1623.0745,0.6661
1622.1101,0.66643
1621.1457,0.66706
1620.1813,0.66803
1619.2169,0.66921
1618.2526,0.67045
1617.2882,0.67151
1616.3238,0.67216
1615.3594,0.67235
1614.395,0.67229
1613.4306,0.67217
1612.4662,0.67216
1611.5018,0.67236
1610.5374,0.6728
1609.573,0.67346
1608.6086,0.67432
1607.6442,0.67534
1606.6798,0.67637
1605.7154,0.67726
1604.751,0.67787
1603.7867,0.67813
1602.8223,0.67808
1601.8579,0.67784
1600.8935,0.6776
1599.9291,0.67754
1598.9647,0.67776
1598.0003,0.6783
1597.0359,0.67904
1596.0715,0.67979
1595.1071,0.68038
1594.1427,0.68073
1593.1783,0.6809
1592.2139,0.68102
1591.2495,0.68119
1590.2851,0.68143
1589.3207,0.68162
1588.3564,0.68167
1587.392,0.68154
1586.4276,0.6813
1585.4632,0.68111
1584.4988,0.681
1583.5344,0.68092
1582.57,0.68079
1581.6056,0.68062
1580.6412,0.68051
1579.6768,0.68057
1578.7124,0.68071
1577.748,0.68062
1576.7836,0.67989
1575.8192,0.67838
1574.8548,0.67648
1573.8904,0.67472
1572.9261,0.67327
1571.9617,0.67209
1570.9973,0.67103
1570.0329,0.66989
1569.0685,0.66851
1568.1041,0.66708
1567.1397,0.66588
1566.1753,0.66479
1565.2109,0.66363
1564.2465,0.66241
1563.2821,0.66139
1562.3177,0.66081
1561.3533,0.6606
1560.3889,0.66046
1559.4245,0.65998
1558.4602,0.65879
1557.4958,0.65689
1556.5314,0.65466
1555.567,0.65266
1554.6026,0.65102
1553.6382,0.64964
1552.6738,0.64857
1551.7094,0.64781
1550.745,0.64723
1549.7806,0.64666
1548.8162,0.64611
1547.8518,0.6458
1546.8874,0.64594
1545.923,0.64656
1544.9586,0.64747
1543.9942,0.64854
1543.0299,0.64959
1542.0655,0.65023
1541.1011,0.65015
1540.1367,0.64919
1539.1723,0.64764
1538.2079,0.64622
1537.2435,0.6457
1536.2791,0.64611
