 e norm nbkg flat fbkg nder nsec
 7121.3961 0.36624375 0.36624382 0.36624382 0.36624382 0.10408541 0.19452954E-01
 7121.4978 0.37707740 0.37707748 0.37707748 0.37707748 0.10692469 0.24613332E-01
 7121.5978 0.38781014 0.38781022 0.38781022 0.38781022 0.10904984 0.24084308E-01
 7121.6978 0.39889424 0.39889432 0.39889432 0.39889432 0.11174307 0.32977763E-01
 7121.7979 0.41016646 0.41016654 0.41016654 0.41016654 0.11564767 0.40436279E-01
 7121.8963 0.42184279 0.42184287 0.42184287 0.42184287 0.11976704 0.35682637E-01
 7121.9947 0.43373661 0.43373670 0.43373670 0.43373670 0.12267001 0.18530066E-01
 7122.0931 0.44598498 0.44598507 0.44598507 0.44598507 0.12341387 0.12370601E-01
 7122.1948 0.45843087 0.45843096 0.45843096 0.45843096 0.12514528 0.25038613E-01
 7122.2981 0.47164214 0.47164224 0.47164224 0.47164224 0.12854726 0.29431054E-01
 7122.3998 0.48478614 0.48478624 0.48478624 0.48478624 0.13117935 0.28480941E-01
 7122.5015 0.49832271 0.49832281 0.49832281 0.49832281 0.13434000 0.28703394E-01
 7122.5999 0.51166972 0.51166982 0.51166982 0.51166982 0.13692336 0.23953885E-01
 7122.6983 0.52527484 0.52527495 0.52527495 0.52527495 0.13905510 0.75738438E-02
 7122.7968 0.53904230 0.53904241 0.53904241 0.53904241 0.13841425 -0.13434048E-01
 7122.8985 0.55297624 0.55297635 0.55297635 0.55297635 0.13636649 0.53973267E-03
 7122.9985 0.56655833 0.56655845 0.56655845 0.56655845 0.13852316 0.16914662E-01
 7123.0953 0.58024646 1.9719907 0.58024661 1.9719907 0.13969638 -0.64388039E-02
 7123.1938 0.59383112 2.1975466 0.59389767 2.1976130 0.13726612 -0.37096581E-01
 7123.2939 0.60749598 2.1771917 0.60763004 2.1773256 0.13233212 -0.30144694E-01
 7123.3972 0.62075329 2.1564107 0.62095706 2.1566144 0.13113336 0.16069734E-02
 7123.4989 0.63439013 2.1361976 0.63466249 2.1364698 0.13266169 0.10535968E-02
 7123.5974 0.64730871 2.1168598 0.64764746 2.1171984 0.13134426 -0.15973782E-01
 7123.6958 0.66025168 2.0977405 0.66065679 2.0981455 0.12951647 -0.25991675E-01
 7123.7959 0.67302356 2.0785253 0.67349614 2.0789978 0.12618375 -0.24471491E-01
 7123.8977 0.68571972 2.0592237 0.68626087 2.0597647 0.12457732 -0.25789790E-02
 7123.9978 0.69816812 2.0404572 0.69877672 2.0410657 0.12566321 0.10871215E-01
 7124.0962 0.71067166 2.0222136 0.71134660 2.0228884 0.12673593 -0.20138004E-01
 7124.1947 0.72312585 2.0041820 0.72386711 2.0049232 0.12169749 -0.42285161E-01
 7124.2981 0.73523715 1.9854757 0.73604806 1.9862865 0.11820037 -0.49922416E-03
 7124.3998 0.74737406 1.9672921 0.74825349 1.9681714 0.12159508 0.12209057E-01
 7124.4967 0.75938423 1.9501947 0.76032886 1.9511392 0.12062492 -0.28552352E-01
 7124.5968 0.77113126 1.9327282 0.77214330 1.9337401 0.11597166 -0.18152564E-01
 7124.6986 0.78279659 1.9151934 0.78387713 1.9162738 0.11696028 0.15046842E-01
 7124.7954 0.79435992 1.8987098 0.79550564 1.8998554 0.11896001 -0.13872255E-02
 7124.8939 0.80603257 1.8821483 0.80724457 1.8833602 0.11668932 -0.25096488E-01
 7124.9957 0.81772766 1.8652470 0.81900813 1.8665273 0.11393429 -0.13325747E-01
 7125.0974 0.82922333 1.8485599 0.83057227 1.8499087 0.11397693 0.21527728E-01
 7125.1976 0.84074074 1.8323496 0.84215704 1.8337657 0.11828095 0.23289029E-01
 7125.2944 0.85252361 1.8168657 0.85400506 1.8183470 0.11856466 -0.20895008E-01
 7125.3962 0.86429219 1.8007996 0.86584208 1.8023493 0.11413041 -0.70750572E-02
 7125.4980 0.87575703 1.7849423 0.87737536 1.7865605 0.11712439 0.40070963E-01
 7125.5949 0.88755883 1.7700450 0.88924228 1.7717283 0.12209047 0.31404842E-01
 7125.6934 0.89960996 1.7550866 0.90135963 1.7568361 0.12325999 -0.24430066E-02
 7125.7935 0.91204578 1.7400754 0.91386276 1.7418922 0.12160514 -0.13230323E-01
 7125.8937 0.92396856 1.7252611 0.92585285 1.7271452 0.12060984 -0.20657128E-02
 7125.9938 0.93620574 1.7106424 0.93815732 1.7125938 0.12119134 -0.45656549E-02
 7126.0956 0.94844473 1.6959831 0.95046470 1.6980028 0.11968774 -0.64251138E-02
 7126.1974 0.96057548 1.6815230 0.96266384 1.6836112 0.11988312 0.91632170E-02
 7126.2960 0.97246116 1.6677179 0.97461568 1.6698723 0.12152343 0.12189428E-01
 7126.3978 0.98492125 1.6536460 0.98714413 1.6558687 0.12232512 0.21718063E-01
 7126.4980 0.99716924 1.6399914 0.99945939 1.6422814 0.12591020 0.22282730E-01
 7126.5948 1.0097339 1.6269631 1.0120891 1.6293181 0.12671629 -0.13765056E-01
 7126.6950 1.0221413 1.6136764 1.0245638 1.6160986 0.12319750 -0.82150429E-02
 7126.7952 1.0344178 1.6005747 1.0369075 1.6030642 0.12507032 0.29819169E-01
 7126.8921 1.0467906 1.5880773 1.0493453 1.5906317 0.12907435 -0.10775755E-01
 7126.9890 1.0594330 1.5757505 1.0620527 1.5783700 0.12298193 -0.36589963E-01
 7127.0941 1.0716355 1.5625706 1.0743257 1.5652606 0.12168241 0.15697382E-01
 7127.1943 1.0844158 1.5501927 1.0871732 1.5529499 0.12620480 -0.32696864E-02
 7127.2912 1.0965112 1.5383903 1.0993336 1.5412125 0.12103794 -0.43617101E-01
 7127.3947 1.1086715 1.5259707 1.1115633 1.5288623 0.11746406 -0.12041284E-01
 7127.4966 1.1206301 1.5139313 1.1235902 1.5168911 0.11856550 0.65831220E-02
 7127.5968 1.1326277 1.5022618 1.1356550 1.5052888 0.11879419 -0.12646051E-01
 7127.6970 1.1444383 1.4907654 1.1475327 1.4938596 0.11603104 -0.12133572E-01
 7127.7988 1.1560733 1.4792566 1.1592360 1.4824190 0.11634244 -0.58767011E-02
 7127.8990 1.1679475 1.4681051 1.1711773 1.4713347 0.11484354 -0.30890434E-01
 7127.9960 1.1787143 1.4574802 1.1820090 1.4607747 0.11025251 -0.47605317E-01
 7128.0913 1.1891405 1.4471883 1.1924991 1.4505466 0.10569271 -0.61150571E-01
 7128.1898 1.1992051 1.4367000 1.2026297 1.4401243 0.98397131E-01 -0.71520658E-01
 7128.2966 1.2093491 1.4255180 1.2128453 1.4290138 0.91003937E-01 -0.41258314E-01
 7128.4034 1.2186436 1.4145219 1.2222112 1.4180893 0.89584355E-01 0.20234049E-01
 7128.5020 1.2277490 1.4045354 1.2313826 1.4081688 0.95159829E-01 -0.91293305E-02
 7128.6006 1.2374073 1.3947048 1.2411069 1.3984042 0.87784224E-01 -0.89845298E-01
 7128.6992 1.2450589 1.3850287 1.2488245 1.3887941 0.77443504E-01 -0.62997993E-01
 7128.7978 1.2526786 1.3755059 1.2565102 1.3793373 0.75361461E-01 -0.34126834E-01
 7128.8997 1.2601677 1.3658255 1.2640675 1.3697250 0.70601586E-01 -0.48014281E-01
 7128.9983 1.2668335 1.3566107 1.2707992 1.3605762 0.65735078E-01 -0.45872951E-01
 7129.0953 1.2730233 1.3476952 1.2770538 1.3517255 0.61630396E-01 -0.42373564E-01
 7129.1972 1.2790893 1.3384808 1.2831880 1.3425792 0.57308713E-01 -0.45517364E-01
 7129.2958 1.2845141 1.3297130 1.2886788 1.3338774 0.52503801E-01 -0.52897755E-01
 7129.3928 1.2893581 1.3212334 1.2935876 1.3254626 0.46962812E-01 -0.57178670E-01
 7129.4947 1.2938539 1.3124731 1.2981515 1.3167704 0.41132335E-01 -0.55815681E-01
 7129.5966 1.2977414 1.3038656 1.3021071 1.3082311 0.35586850E-01 -0.53580868E-01
 7129.6985 1.3011072 1.2954096 1.3055410 1.2998431 0.30211536E-01 -0.48442400E-01
 7129.7971 1.3038000 1.2873691 1.3082997 1.2918686 0.25872308E-01 -0.35769343E-01
 7129.8957 1.3062106 1.2794679 1.3107762 1.2840333 0.23155819E-01 -0.33865518E-01
 7129.9977 1.3084439 1.2714483 1.3130775 1.2760817 0.19080613E-01 -0.40825715E-01
 7130.0963 1.3100374 1.2638263 1.3147369 1.2685256 0.14968018E-01 -0.27765634E-01
 7130.1966 1.3114212 1.2562161 1.3161878 1.2609823 0.13557556E-01 -0.16089456E-01
 7130.3001 1.3128011 1.2485018 1.3176368 1.2533372 0.11688102E-01 -0.44382325E-01
 7130.4004 1.3138040 1.2411720 1.3187066 1.2460743 0.45097307E-02 -0.55414490E-01
 7130.4958 1.3136834 1.2343287 1.3186497 1.2392947 0.84647833E-03 -0.61009213E-02
 7130.5912 1.3139654 1.2276071 1.3189954 1.2326367 0.33461691E-02 -0.39421570E-02
 7130.6947 1.3143491 1.2204426 1.3194482 1.2255414 0.62201974E-04 -0.41496492E-01
 7130.7983 1.3139783 1.2134189 1.3191465 1.2185868 -0.52507836E-02 -0.41133869E-01
 7130.8970 1.3132872 1.2068593 1.3185212 1.2120930 -0.82569586E-02 -0.26072214E-01
 7130.9940 1.3123626 1.2005309 1.3176613 1.2058293 -0.10352464E-01 -0.73606747E-02
 7131.0910 1.3112784 1.1943224 1.3166418 1.1996855 -0.96851944E-02 0.62757034E-02
 7131.1930 1.3104355 1.1879258 1.3158669 1.1933569 -0.91037560E-02 -0.84452735E-02
 7131.2982 1.3093921 1.1814587 1.3148936 1.1869600 -0.11435089E-01 -0.31988314E-01
 7131.3985 1.3080849 1.1754219 1.3136533 1.1809900 -0.15679434E-01 -0.29970141E-01
 7131.4956 1.3062978 1.1696996 1.3119309 1.1753324 -0.17349636E-01 -0.12796571E-01
 7131.5959 1.3046609 1.1639027 1.3103608 1.1696024 -0.18204888E-01 0.32081699E-03
 7131.6946 1.3026750 1.1583179 1.3084406 1.1640834 -0.17285792E-01 0.15202761E-01
 7131.7949 1.3012208 1.1527579 1.3070533 1.1585901 -0.15179402E-01 -0.60343454E-02
 7131.9446 1.2988800 1.1446809 1.3048122 1.1506128 -0.18794409E-01 -0.88646209E-02
 7132.2917 1.2918847 1.1269335 1.2980480 1.1330965 -0.19582929E-01 0.19615810E-02
 7132.9398 1.2793898 1.0972981 1.2859844 1.1038924 -0.16842114E-01 0.48953365E-02
 7133.7922 1.2666119 1.0647599 1.2737730 1.0719207 -0.12237153E-01 0.46849940E-02
 7134.7123 1.2577000 1.0369622 1.2654718 1.0447337 -0.85381730E-02 0.13596718E-02
 7135.6507 1.2507436 1.0153935 1.2591374 1.0237871 -0.97101776E-02 -0.40623034E-02
 7136.6076 1.2392968 0.99932195 1.2483239 1.0083489 -0.16237270E-01 -0.79318316E-02
 7137.5861 1.2193194 0.98785896 1.2289933 0.99753267 -0.25060762E-01 -0.78979169E-02
 7138.5846 1.1897502 0.98005882 1.2000832 0.99039160 -0.31851894E-01 -0.41323036E-02
 7139.6032 1.1550682 0.97479163 1.1660726 0.98579572 -0.33396379E-01 0.59010964E-04
 7140.6387 1.1211524 0.97078183 1.1328380 0.98246726 -0.31730682E-01 0.18326504E-02
 7141.6925 1.0887733 0.96701541 1.1011514 0.97939326 -0.29567421E-01 0.22630361E-02
 7142.7649 1.0582852 0.96337435 1.0713667 0.97645563 -0.26918943E-01 0.25643726E-02
 7143.8590 1.0304534 0.95985355 1.0442515 0.97365142 -0.24011710E-01 0.24482892E-02
 7144.9766 1.0051771 0.95645481 1.0197060 0.97098341 -0.21503924E-01 0.19498323E-02
 7146.1095 0.98205993 0.95320825 0.99732819 0.96847631 -0.19623710E-01 0.13026578E-02
 7147.2576 0.96041698 0.95011640 0.97643336 0.96613258 -0.18532662E-01 0.71532835E-03
 7148.4242 0.93916180 0.94717340 0.95593708 0.96394849 -0.17967917E-01 0.29906296E-03
 7149.6128 0.91809919 0.94437524 0.93564625 0.96192212 -0.17828313E-01 -0.67757367E-05
 7150.8216 0.89642138 0.94173014 0.91475195 0.96006053 -0.17984161E-01 0.33181077E-04
 7152.0473 0.87431562 0.93924796 0.89343925 0.95837141 -0.17747532E-01 0.56855870E-03
 7153.2934 0.85255244 0.93692414 0.87248077 0.95685230 -0.16578779E-01 0.12092841E-02
 7154.5614 0.83263476 0.93475846 0.85338041 0.95550394 -0.14707260E-01 0.18654189E-02
 7155.8448 0.81502746 0.93276336 0.83659875 0.95433449 -0.11819237E-01 0.26538719E-02
 7157.1470 0.80207564 0.93093357 0.82448296 0.95334073 -0.78455655E-02 0.29855885E-02
 7158.4695 0.79443574 0.92926715 0.81769049 0.95252175 -0.39831659E-02 0.28124883E-02
 7159.8091 0.79147202 0.92776777 0.81558342 0.95187901 -0.35841778E-03 0.28134955E-02
 7161.1674 0.79346873 0.92643208 0.81844699 0.95141017 0.36075604E-02 0.27908815E-02
 7162.5479 0.80135259 0.92525566 0.82720997 0.95111288 0.72853908E-02 0.22909253E-02
 7163.9505 0.81374470 0.92423730 0.84049339 0.95098584 0.99834324E-02 0.16385948E-02
 7165.3654 0.82948026 0.92338043 0.85712608 0.95102608 0.11902025E-01 0.10625925E-02
 7166.7990 0.84764755 0.92267592 0.87620046 0.95122866 0.13010221E-01 0.64275870E-03
 7168.2549 0.86707409 0.92211806 0.89654609 0.95158989 0.13759316E-01 0.40267438E-03
 7169.7281 0.88794877 0.92170357 0.91834865 0.95210327 0.14189660E-01 -0.83067401E-04
 7171.2201 0.90914917 0.92142546 0.94048669 0.95276280 0.13513005E-01 -0.35695063E-03
 7172.7361 0.92859689 0.92127635 0.96088487 0.95356415 0.13115926E-01 -0.73170189E-03
 7174.2745 0.94920964 0.92124937 0.98245978 0.95449932 0.11278140E-01 -0.20360193E-02
 7175.8235 0.96341631 0.92133515 0.99763297 0.95555161 0.68300480E-02 -0.24499063E-02
 7177.3915 0.97049925 0.92152338 1.0056919 0.95671584 0.36416571E-02 -0.14046588E-02
 7178.9819 0.97491839 0.92180392 1.0110985 0.95798386 0.23934711E-02 -0.67952690E-03
 7180.5865 0.97814625 0.92216333 1.0153201 0.95933699 0.14706074E-02 -0.60631820E-03
 7182.2117 0.97966815 0.92258999 1.0178460 0.96076768 0.43518521E-03 -0.49212548E-03
 7183.8595 0.97957063 0.92307064 1.0187638 0.96226362 -0.14014389E-03 -0.23684893E-03
 7185.5264 0.97920362 0.92358930 1.0194212 0.96380667 -0.34989510E-03 -0.85369223E-04
 7187.2092 0.97839859 0.92412858 1.0196475 0.96537733 -0.42610526E-03 -0.80877533E-04
 7188.9095 0.97776207 0.92467156 1.0200503 0.96695964 -0.62351139E-03 -0.18706651E-03
 7190.6341 0.97626313 0.92520170 1.0196027 0.96854106 -0.10667892E-02 -0.23848953E-03
 7192.3763 0.97406376 0.92569694 1.0184624 0.97009536 -0.14502979E-02 -0.18545502E-03
 7194.1361 0.97118420 0.92613951 1.0166496 0.97160469 -0.17162510E-02 -0.10287387E-03
 7195.9186 0.96798429 0.92652622 1.0145271 0.97306884 -0.18147078E-02 -0.10646726E-03
 7197.7188 0.96468271 0.92685535 1.0123105 0.97448296 -0.20976875E-02 -0.16139381E-03
 7199.5400 0.96038769 0.92712704 1.0091099 0.97584910 -0.23991821E-02 -0.14633742E-03
 7201.3807 0.95589713 0.92734055 1.0057222 0.97716546 -0.26335614E-02 -0.13977974E-03
 7203.2324 0.95066357 0.92749499 1.0015948 0.97842603 -0.29153025E-02 -0.14125134E-03
 7205.1053 0.94503882 0.92759127 0.99708541 0.97963767 -0.31596649E-02 -0.77567087E-04
 7206.9993 0.93876133 0.92762904 0.99193242 0.98079994 -0.32074923E-02 0.62677397E-04
 7208.9112 0.93283118 0.92760816 0.98713382 0.98191061 -0.29211163E-02 0.12749617E-03
 7210.8478 0.92751957 0.92752838 0.98296469 0.98297331 -0.27168300E-02 0.10562578E-03
 7212.7988 0.92226918 0.92739020 0.97886167 0.98398250 -0.25104834E-02 0.11904372E-03
 7214.7662 0.91768239 0.92719404 0.97542805 0.98493952 -0.22503647E-02 0.12710732E-03
 7216.7583 0.91335905 0.92693926 0.97226852 0.98584854 -0.20072124E-02 0.15392787E-03
 7218.7700 0.90964584 0.92662664 0.96972671 0.98670732 -0.16340625E-02 0.15204177E-03
 7220.7965 0.90676037 0.92625765 0.96801717 0.98751427 -0.13932364E-02 0.76701178E-04
 7222.8410 0.90397405 0.92583250 0.96641322 0.98827149 -0.13218161E-02 0.56803483E-04
 7224.9087 0.90132480 0.92535074 0.96495559 0.98898135 -0.11596496E-02 0.93231307E-04
 7226.9945 0.89915744 0.92481427 0.96398607 0.98964272 -0.93457950E-03 0.89977106E-04
 7229.1002 0.89740751 0.92422359 0.96344109 0.99025699 -0.78250983E-03 0.87776710E-04
 7231.2241 0.89584776 0.92358025 0.96309232 0.99082463 -0.56332114E-03 0.11106262E-03
 7233.3645 0.89500532 0.92288606 0.96346584 0.99134640 -0.30890259E-03 0.13752125E-03
 7235.5283 0.89451817 0.92214005 0.96420338 0.99182507 0.28601111E-04 0.13600551E-03
 7237.7087 0.89512957 0.92134593 0.96604424 0.99226042 0.28193090E-03 0.11850597E-03
 7239.9125 0.89575422 0.92050273 0.96790686 0.99265518 0.54815844E-03 0.12140332E-03
 7242.1347 0.89755574 0.91961398 0.97095186 0.99300993 0.81926659E-03 0.61593202E-04
 7244.3651 0.89940211 0.91868588 0.97404148 0.99332506 0.82241030E-03 0.29477207E-04
 7246.6191 0.90124374 0.91771414 0.97713453 0.99360474 0.95145368E-03 0.62303203E-04
 7248.8966 0.90371362 0.91670064 0.98086389 0.99385073 0.11047371E-02 0.35390924E-04
 7251.1944 0.90629824 0.91564903 0.98471405 0.99406465 0.11133776E-02 0.41652743E-05
 7253.5107 0.90885082 0.91456244 0.98853716 0.99424860 0.11239559E-02 -0.61834764E-05
 7255.8439 0.91152407 0.91344426 0.99248492 0.99440492 0.10846275E-02 -0.29415889E-04
 7258.1940 0.91393046 0.91229722 0.99616968 0.99453626 0.98619246E-03 -0.75034526E-04
 7260.5645 0.91617948 0.91112250 0.99970269 0.99464553 0.73042100E-03 -0.88605849E-04
 7262.9571 0.91740949 0.90992220 1.0022231 0.99473564 0.56415801E-03 -0.68965898E-04
 7265.3667 0.91888867 0.90870204 1.0049962 0.99480942 0.39923358E-03 -0.94839402E-04
 7267.7968 0.91934166 0.90746360 1.0067484 0.99487020 0.10516385E-03 -0.99196183E-04
 7270.2457 0.91940176 0.90621127 1.0081120 0.99492130 -0.84743602E-04 -0.85863894E-04
 7272.7117 0.91892515 0.90494957 1.0089420 0.99496623 -0.31685169E-03 -0.81449574E-04
 7275.1966 0.91783304 0.90368146 1.0091605 0.99500877 -0.48799678E-03 -0.61140048E-04
 7277.6987 0.91649149 0.90241183 1.0091326 0.99505277 -0.62175986E-03 -0.49294601E-04
 7280.2233 0.91470768 0.90114220 1.0086680 0.99510234 -0.73578319E-03 -0.44140733E-04
 7282.7685 0.91276125 0.89987577 1.0080453 0.99515963 -0.84554260E-03 -0.43071321E-04
 7285.3311 0.91038882 0.89861436 1.0069992 0.99522457 -0.95578297E-03 -0.36105574E-04
 7287.9110 0.90784615 0.89735793 1.0057854 0.99529701 -0.10312151E-02 -0.18286318E-04
 7290.5118 0.90504641 0.89610477 1.0043187 0.99537688 -0.10505187E-02 -0.50959059E-05
 7293.1351 0.90235809 0.89485406 1.0029683 0.99546409 -0.10578368E-02 0.69052344E-07
 7295.7725 0.89948136 0.89360985 1.0014299 0.99555819 -0.10501554E-02 0.11035794E-04
 7298.4275 0.89680032 0.89237039 1.0000892 0.99565908 -0.99943171E-03 0.37388238E-05
 7301.1051 0.89415181 0.89113321 0.99878554 0.99576676 -0.10302178E-02 0.25582254E-05
 7303.7969 0.89126861 0.88990220 0.99724724 0.99588066 -0.98569542E-03 0.22738070E-04
 7306.5133 0.88882102 0.88867254 0.99614966 0.99600100 -0.90724690E-03 0.19763132E-04
 7309.2508 0.88632062 0.88744571 0.99500250 0.99612740 -0.87791037E-03 0.21862073E-04
 7312.0008 0.88400347 0.88622544 0.99403741 0.99625920 -0.78727844E-03 0.24763557E-04
 7314.7720 0.88197385 0.88500773 0.99336281 0.99639652 -0.74118416E-03 0.23590339E-04
 7317.5645 0.87987970 0.88379244 0.99262651 0.99653908 -0.65602741E-03 0.34105482E-04
 7320.3766 0.87829707 0.88258019 0.99240356 0.99668651 -0.55003606E-03 0.17063426E-04
 7323.2049 0.87677730 0.88137227 0.99224351 0.99683830 -0.55978373E-03 0.71377770E-05
 7326.0546 0.87511867 0.88016625 0.99194698 0.99699438 -0.50950844E-03 0.31234590E-04
 7328.9222 0.87386430 0.87896341 0.99205531 0.99715424 -0.38120674E-03 0.37807821E-04
 7331.8078 0.87292548 0.87776351 0.99247964 0.99731749 -0.29198984E-03 0.19533971E-04
 7334.7133 0.87217336 0.87656557 0.99309183 0.99748386 -0.26808389E-03 0.68404932E-05
 7337.6385 0.87136236 0.87536936 0.99364612 0.99765295 -0.25210480E-03 0.46439392E-05
 7340.5837 0.87069339 0.87417461 0.99434330 0.99782434 -0.24082183E-03 0.50124890E-05
 7343.5436 0.86994029 0.87298313 0.99495463 0.99799729 -0.22250582E-03 0.88031540E-05
 7346.5252 0.86937138 0.87179179 0.99575152 0.99817176 -0.18851819E-03 0.45651254E-05
 7349.5286 0.86881202 0.87060031 0.99655917 0.99834729 -0.19518368E-03 -0.17326573E-05
 7352.5503 0.86819539 0.86940973 0.99730901 0.99852318 -0.19895757E-03 -0.65974571E-05
 7355.5903 0.86760598 0.86821970 0.99808539 0.99869893 -0.23517591E-03 -0.75152089E-05
 7358.6488 0.86676115 0.86702982 0.99860551 0.99887401 -0.24478941E-03 -0.10996196E-05
 7361.7257 0.86610410 0.86583971 0.99931244 0.99904788 -0.24192253E-03 -0.52271536E-05
 7364.8212 0.86526792 0.86464896 0.99983912 0.99921998 -0.27705334E-03 -0.90205506E-05
 7367.9369 0.86438327 0.86345645 1.0003168 0.99938983 -0.29795079E-03 -0.46307171E-05
 7371.0713 0.86340570 0.86226241 1.0007002 0.99955673 -0.30599570E-03 0.41123444E-05
 7374.2242 0.86245938 0.86106638 1.0011132 0.99972005 -0.27209519E-03 0.21147394E-05
 7377.3994 0.86168384 0.85986653 1.0016968 0.99987933 -0.29261326E-03 -0.40839687E-05
 7380.5916 0.86059621 0.85866436 1.0019657 1.0000336 -0.29809928E-03 -0.17983345E-05
 7383.8008 0.85977560 0.85745933 1.0024987 1.0001823 -0.30412502E-03 -0.34084233E-05
 7387.0305 0.85863796 0.85624958 1.0027133 1.0003248 -0.32004597E-03 -0.32486254E-05
 7390.2792 0.85770221 0.85503519 1.0031274 1.0004602 -0.32517101E-03 -0.75920969E-05
 7393.5468 0.85651907 0.85381557 1.0032916 1.0005879 -0.36951781E-03 -0.10223787E-04
 7396.8351 0.85527968 0.85258946 1.0033976 1.0007072 -0.39219714E-03 -0.10474809E-04
 7400.1424 0.85393227 0.85135688 1.0033927 1.0008171 -0.43860620E-03 -0.11273540E-04
 7403.4689 0.85237007 0.85011730 1.0031700 1.0009170 -0.46698318E-03 -0.78520090E-05
 7406.8144 0.85081657 0.84887087 1.0029528 1.0010069 -0.49099451E-03 -0.84312975E-05
 7410.1773 0.84907625 0.84761858 1.0025447 1.0010868 -0.52354431E-03 -0.29945070E-05
 7413.5595 0.84728523 0.84636015 1.0020824 1.0011571 -0.51119270E-03 0.19591724E-05
 7416.9627 0.84560763 0.84509527 1.0017305 1.0012180 -0.51025064E-03 -0.49277442E-05
 7420.3870 0.84380148 0.84382435 1.0012469 1.0012696 -0.54483692E-03 -0.31888088E-05
 7423.8253 0.84186861 0.84255041 1.0006305 1.0013121 -0.53213426E-03 0.81465063E-05
 7427.2813 0.84013281 0.84127256 1.0002062 1.0013458 -0.48867271E-03 0.10219842E-04
 7430.7585 0.83848057 0.83998990 0.99986183 1.0013710 -0.46127853E-03 0.82672370E-05
 7434.2570 0.83691506 0.83870286 0.99960029 1.0013879 -0.43100277E-03 0.44460693E-05
 7437.7751 0.83545639 0.83741256 0.99944085 1.0013968 -0.43008219E-03 -0.22671828E-05
 7441.3092 0.83388202 0.83612079 0.99915946 1.0013981 -0.44699144E-03 -0.18216534E-05
 7444.8666 0.83228654 0.83482539 0.99885317 1.0013919 -0.44300050E-03 0.96699486E-05
 7448.4419 0.83072222 0.83352883 0.99857210 1.0013785 -0.37801829E-03 0.94207832E-05
 7452.0317 0.82957802 0.83223293 0.99870376 1.0013585 -0.37550017E-03 -0.61224891E-06
 7455.6448 0.82801754 0.83093494 0.99841477 1.0013320 -0.38242823E-03 0.94316516E-05
 7459.2760 0.82680757 0.82963736 0.99846982 1.0012994 -0.30717372E-03 0.12967309E-04
 7462.9236 0.82578169 0.82834138 0.99870170 1.0012612 -0.28804195E-03 0.14678359E-05
 7466.5911 0.82470051 0.82704628 0.99887207 1.0012177 -0.29643635E-03 0.33198178E-05
 7470.2787 0.82360136 0.82575265 0.99901809 1.0011692 -0.26362425E-03 0.62797653E-05
 7473.9864 0.82275094 0.82446109 0.99940624 1.0011162 -0.24999576E-03 0.29754581E-05
 7477.7161 0.82174206 0.82317160 0.99962973 1.0010591 -0.24149474E-03 0.47938620E-05
 7481.4641 0.82094511 0.82188608 1.0000576 1.0009984 -0.21414862E-03 0.12311423E-05
 7485.2270 0.82013360 0.82060640 1.0004619 1.0009345 -0.23224772E-03 -0.12751846E-05
 7489.0102 0.81919256 0.81933136 1.0007293 1.0008680 -0.22377123E-03 0.53931284E-05
 7492.8101 0.81843672 0.81806287 1.0011732 1.0007992 -0.19135109E-03 0.33458946E-05
 7496.6304 0.81773441 0.81680040 1.0016629 1.0007288 -0.19827468E-03 -0.93127603E-05
 7500.4731 0.81691735 0.81554409 1.0020305 1.0006570 -0.26271460E-03 -0.12045787E-04
 7504.3326 0.81571094 0.81429646 1.0019993 1.0005847 -0.29105348E-03 -0.23167814E-05
 7508.2109 0.81466523 0.81305766 1.0021200 1.0005123 -0.28064146E-03 -0.43740902E-05
 7512.1117 0.81352781 0.81182730 1.0021409 1.0004402 -0.32507987E-03 -0.53296621E-05
 7516.0295 0.81212355 0.81060792 1.0018851 1.0003693 -0.32231201E-03 0.44504673E-05
 7519.9644 0.81099677 0.80940029 1.0018967 1.0003000 -0.29013145E-03 0.36137841E-05
 7523.9202 0.80983422 0.80820411 1.0018633 1.0002330 -0.29379684E-03 0.47343115E-06
 7527.8931 0.80866734 0.80702133 1.0018151 1.0001690 -0.28637776E-03 0.12569942E-05
 7531.8852 0.80755323 0.80585224 1.0018096 1.0001084 -0.28378491E-03 0.12541506E-05
 7535.8982 0.80639563 0.80469721 1.0017507 1.0000521 -0.27633820E-03 0.24974395E-05
 7539.9323 0.80532950 0.80355715 1.0017732 1.0000007 -0.26368772E-03 -0.55282913E-06
 7543.9856 0.80426307 0.80243353 1.0017847 0.99995497 -0.28080917E-03 -0.33622121E-05
 7548.0565 0.80304816 0.80132777 1.0016361 0.99991559 -0.29100295E-03 -0.46385674E-06
 7552.1448 0.80188872 0.80024083 1.0015314 0.99988333 -0.28459387E-03 0.10198729E-05
 7556.2526 0.80071558 0.79917315 1.0014015 0.99985893 -0.28264393E-03 0.27712696E-05
 7560.3799 0.79956113 0.79812547 1.0012787 0.99984288 -0.26177228E-03 0.16906019E-05
 7564.5249 0.79855014 0.79709763 1.0012870 0.99983438 -0.26865885E-03 -0.23872423E-06
 7568.6894 0.79732870 0.79608820 1.0010729 0.99983222 -0.26375596E-03 0.37128476E-06
 7572.8737 0.79634809 0.79509617 1.0010873 0.99983517 -0.26555906E-03 -0.12378118E-05
 7577.0758 0.79510163 0.79412093 1.0008228 0.99984196 -0.27413665E-03 -0.18409531E-05
 7581.2976 0.79403878 0.79316095 1.0007293 0.99985129 -0.28106717E-03 -0.43768630E-05
